image_id,label,file_path,0,1,2,3,4,5,6,7,8,9,10,11,12
158,2,./eda_output/output/train/158.jpg,0.0037025097214306397,0.006236293974022071,0.9220028916994729,0.012864531755136948,0.006359852074335019,0.02178414398804307,0.003045981905112664,0.0026911460251236954,0.003299758769571781,0.004515796356524031,0.004774279232757786,0.005585269148771961,0.003137551403294007
159,2,./eda_output/output/train/159.jpg,0.03687736981858809,0.00499704076598088,0.39907964070638025,0.3211231768752138,0.09391642548143864,0.07425978283087413,0.01675345314045747,0.012332062780236205,0.0025977201682205004,0.013954447271923224,0.005508502169201771,0.01564395520836115,0.002956438596205165
160,8,./eda_output/output/train/160.jpg,0.02512295761456092,0.012155099927137297,0.10187294830878575,0.025307107095917065,0.006693874175349871,0.20356292898456255,0.03735051676630974,0.010697030617545048,0.4811090429623922,0.025249276310205456,0.008573838820060095,0.05028930430610975,0.012016043765470386
161,8,./eda_output/output/train/161.jpg,0.010750843250813583,0.02388548416395982,0.0811612472559015,0.0036267749383114274,0.01360184603254311,0.11926235427381471,0.08189639666428168,0.0351052679179702,0.5380747218926747,0.0226656209755068,0.04016491491347551,0.026383221770326294,0.003421253631434714
162,0,./eda_output/output/train/162.jpg,0.291767825682958,0.06457781977951527,0.16537443175911903,0.07859576866030693,0.15430747841795286,0.036919333040714264,0.007312730963652332,0.07029773915807407,0.08264240870873134,0.01971562641362349,0.0036132150174429016,0.015593139454722404,0.009282472853859264
163,2,./eda_output/output/train/163.jpg,0.0008389630820602179,0.0007006627565715462,0.9764108459154763,0.0010642520307252805,0.0019855717837344855,0.0025635269703343515,0.0010656759162278226,0.0036682435311377053,0.0007105271409576137,0.0029368209264551597,0.0007154266155945759,0.005796234123408795,0.0015432276413775978
164,4,./eda_output/output/train/164.jpg,0.024617735296487808,0.03668982721865177,0.06146786051491897,0.056119256963332496,0.47423303127288813,0.012003790664797028,0.029064753636096913,0.02201106275121371,0.0038719657653321824,0.08496701220671336,0.16174008697271347,0.02811598591506481,0.00509761592062811
165,8,./eda_output/output/train/165.jpg,0.01644249570866426,0.009729542148609957,0.02493981271982193,0.0073826507044335195,0.013614384767909845,0.018176278409858544,0.010701341244081657,0.004753032544006904,0.8522657155990601,0.016961455966035523,0.00420880791110297,0.005915070146632691,0.014909411159654459
166,2,./eda_output/output/train/166.jpg,0.04202778947850068,0.01990024962772926,0.8742766380310059,0.004206567808675269,0.0020157277079609535,0.029091874447961647,0.0037847200874239206,0.004737269909431538,0.007343543305372198,0.007287091886003811,0.0022915605222806334,0.0013351902210464082,0.001701780284444491
167,2,./eda_output/output/train/167.jpg,0.0928935157135129,0.0037833112971081087,0.8072571953137716,0.012575250468216836,0.006992782155672709,0.005956046166829765,0.001825175752552847,0.0007754040998406708,0.007723273476585746,0.03024119231849909,0.0026429997136195498,0.025554116000421345,0.0017797378192578133
168,3,./eda_output/output/train/168.jpg,0.003410493256524205,0.05194742636134227,0.024474833471079666,0.8264673749605815,0.020181652468939625,0.02056839185145994,0.00463554992650946,0.002343942760489881,0.003026539847875635,0.006596191204153001,0.009542738397916157,0.011283154327732822,0.015521754821141561
169,7,./eda_output/output/train/169.jpg,0.19990749284625053,0.24489065011342365,0.010115368912617365,0.04108834297706683,0.01230834610760212,0.003806698756913344,0.006440017217149338,0.3276709119478861,0.0024507722506920495,0.1006198301911354,0.009322447314237555,0.012735623866319656,0.028643463427821796
170,0,./eda_output/output/train/170.jpg,0.3280785207947095,0.03324509163697561,0.08220748354991277,0.07943958044052124,0.021170125032464664,0.2211098944147428,0.15627566228310266,0.028737481217831373,0.004930824817468722,0.0073187694263954954,0.006253188941627741,0.028501886408776045,0.0027315065575142703
171,2,./eda_output/output/train/171.jpg,0.02052425437917312,0.01116281352005899,0.7983627915382385,0.011906207927192252,0.06721102803324659,0.004467113486801585,0.009456864092499018,0.00711263013848414,0.03659902875854944,0.01154981452661256,0.005632483633235097,0.01327517325989902,0.0027397737139835954
172,2,./eda_output/output/train/172.jpg,0.01046064115750293,0.0028209804731886834,0.8675787647565207,0.012709179854330918,0.04243404325097799,0.02667624146367113,0.001230724233513077,0.0023249499596810588,0.007975948508828878,0.0028984239712978406,0.005860553860353927,0.0019085504269848268,0.015120957201967636
173,10,./eda_output/output/train/173.jpg,0.008319740183651447,0.027533949663241707,0.06911526496211688,0.03521749315162499,0.002636579641451438,0.07817179647584756,0.09826648111144702,0.005619574182977279,0.106506052116553,0.028812349308282137,0.48015161355336505,0.019912927721937496,0.03973615852495035
174,2,./eda_output/output/train/174.jpg,0.0048708052684863406,0.0008339820681915929,0.9143365422884624,0.00038934529099302984,0.005689551820978521,0.04426232073456048,0.004551121188948552,0.0038105148511628313,0.0014695625092523794,0.015805825203036267,0.0012606347057347498,0.0008681846229592338,0.0018515962874516845
175,2,./eda_output/output/train/175.jpg,0.04117690445855259,0.0036287678522057827,0.8676790595054626,0.005919156033390512,0.0017594324114422004,0.004122330845954518,0.0030502422402302423,0.015314356113473575,0.006524186581373215,0.014752769532303015,0.010862267052289099,0.01151685711617271,0.013693696353584528
176,2,./eda_output/output/train/176.jpg,0.3048268457253774,0.02725841508557399,0.42339757084846497,0.007120380798975626,0.05770206575592359,0.008214404496053854,0.004994672257453203,0.0025415311489875116,0.015715965069830418,0.04390958199898402,0.0019213885922605793,0.02256018047531446,0.07983704625318448
177,1,./eda_output/output/train/177.jpg,0.04359557045002778,0.3587245518962542,0.12791491051514944,0.3402949273586273,0.03164002113044262,0.04275717089573542,0.007619548841224363,0.011423578369431198,0.0033591329120099545,0.004502818609277407,0.0041026503895409405,0.015478705987334251,0.008586400945205241
178,5,./eda_output/output/train/178.jpg,0.13382914662361142,0.1096267756074667,0.04043962154537439,0.02155283559113741,0.017148873768746853,0.26986057435472804,0.015230050620933373,0.10386648401618004,0.019766148024549086,0.07194697670638561,0.005179813597351313,0.08466475953658423,0.10688793907562892
179,2,./eda_output/output/train/179.jpg,0.07199329137802124,0.00903265830129385,0.41253988444805145,0.09437944972887634,0.012104656702528398,0.01889619758973519,0.10644109360873699,0.0048161727415087325,0.04346078013380368,0.09264689373473327,0.03985313201944034,0.08621837881704172,0.007617397078623374
180,2,./eda_output/output/train/180.jpg,0.004910076580320796,0.005530582508072257,0.8378005822499592,0.006122991209849714,0.0016024905198719352,0.12365328396360079,0.003894804821660121,0.0014221120703344545,0.003257797022039692,0.00451928786545371,0.0008111265196930617,0.0040397068951278925,0.002435206125179927
181,7,./eda_output/output/train/181.jpg,0.01205709035275504,0.03643832247083385,0.006208790931850672,0.0014301944756880403,0.0018590943363960832,0.0007453292685871323,0.0036686675545449057,0.8907618721326194,0.0007588312728330493,0.01857006922364235,0.010910154009858767,0.012348567446072897,0.004243023150290052
182,8,./eda_output/output/train/182.jpg,0.12865337977806726,0.08210699756940207,0.07102008660634358,0.027479367330670357,0.021940808743238446,0.010214851393053928,0.04871312466760476,0.0268176031143715,0.2954198271036148,0.2495360573132833,0.007447186973877251,0.021364312929411728,0.0092863862713178
183,4,./eda_output/output/train/183.jpg,0.0009726528369355946,0.0008843403969270488,0.002801924963326504,0.001549642882309854,0.9860638777414958,0.000749407772673294,0.0003630259064569449,0.0009472688373837931,0.0006831314434142162,0.0015047680547771356,0.0013371342235283616,0.0007601443018453817,0.0013827014869699874
184,12,./eda_output/output/train/184.jpg,0.05939120364685853,0.0023271696021159487,0.09799645406504473,0.0062381511864562835,0.022645559472342335,0.07193472422659397,0.04875270960231622,0.03646932425908744,0.07079837874819836,0.12737784224251905,0.011648241740961868,0.0941604704906543,0.3502597784002622
185,9,./eda_output/output/train/185.jpg,0.0052105912764091045,0.0016298917471431196,0.0058095745771424845,0.0012633260072713408,0.003689321553489814,0.0019032681739190591,0.011306799283678021,0.0047208986555536585,0.0024475709603090463,0.9538626869519553,0.003151548890552173,0.0029393057144867876,0.002065194266227384
186,9,./eda_output/output/train/186.jpg,0.003196691764363398,0.0021197408156391853,0.003507089713821187,0.0007761047745589167,0.004220514403035243,0.004381795724232991,0.010015553096309304,0.003061746247112751,0.002532187228401502,0.9470679958661397,0.00940031395293772,0.005502782762050629,0.00421747959141309
187,2,./eda_output/output/train/187.jpg,0.0010614182877664764,0.0005499198547719668,0.9787939389546711,0.0008610292182614405,0.001318205458422502,0.008977137816449007,0.0016163723388065896,0.0009961235919035971,0.001817013059432308,0.001252355519682169,0.0005907545952747266,0.0007855721050873399,0.0013801291061099619
188,2,./eda_output/output/train/188.jpg,0.008113038493320346,0.02467142433548967,0.8260793685913085,0.012195079897840818,0.010974676658709843,0.01822934361795584,0.003875689891477426,0.007986592284093302,0.03913403209298849,0.006013886537402868,0.031424025539308786,0.0016212264308705926,0.009681623118619125
189,7,./eda_output/output/train/189.jpg,0.018291884101927277,0.0021600939022998014,0.04467052718003591,0.010525353563328585,0.0624979796508948,0.00566240136201183,0.0029898341842150935,0.7514109810193379,0.004634462743221472,0.031573129196961716,0.00393629302076685,0.03856900462415069,0.02307804177204768
190,5,./eda_output/output/train/190.jpg,0.0015285928966477511,0.0023005033629791187,0.006665859293813506,0.0037635429374252754,0.003028492870119711,0.9556754628817241,0.0031063120889787874,0.0027299882300818963,0.0009327529211683819,0.010797213879413903,0.0004944969744731983,0.0015498134501588843,0.007426937731603781
191,8,./eda_output/output/train/191.jpg,0.0040519529332717266,0.006062805109346906,0.005649670337637266,0.006128182324270407,0.003048491586620609,0.018664232765634853,0.0140748405829072,0.00270190357696265,0.9052408337593079,0.021775923669338226,0.005960706427382926,0.002922985586337745,0.003717457875609398
192,3,./eda_output/output/train/192.jpg,0.03432789538055658,0.14404228205482167,0.1758050148685773,0.2069693679610888,0.07071301961938539,0.005024142951394121,0.007617407012730837,0.022731912632783253,0.005666580672065416,0.09983886530001958,0.18224332233270008,0.026045669025431074,0.018974510642389454
193,2,./eda_output/output/train/193.jpg,0.04107390996068716,0.0009246346865741847,0.9253459771474202,0.006450443062931299,0.0009048636614655454,0.007028340362012386,0.004014966582568983,0.002769537347679337,0.004560655526195964,0.0028232925881942115,0.0014914013833428421,0.002031875056369851,0.0005801182414870709
194,2,./eda_output/output/train/194.jpg,0.04910803337891897,0.025845065712928772,0.35122415175040567,0.007959353582312664,0.025583674510320027,0.03266465912262599,0.13986368539432686,0.005761932659273347,0.11036169653137524,0.021975020567576088,0.18691933310280243,0.038087066262960434,0.00464631865421931
195,2,./eda_output/output/train/195.jpg,0.0277204600473245,0.015432097328205906,0.6043385664621989,0.16516607503096262,0.01658661353091399,0.046718197564284004,0.011190704380472502,0.07319578776756923,0.012851528202493984,0.007669821614399552,0.008025140967220068,0.008746622906376919,0.002358411982034643
196,0,./eda_output/output/train/196.jpg,0.5394327839215596,0.046952870984872185,0.046573772095143795,0.15409152209758759,0.025723396955678858,0.00224757365261515,0.0043588983826339245,0.005753117768714825,0.011388184114669759,0.12187964841723442,0.011585172110547623,0.011301046547790369,0.018712003327285252
197,2,./eda_output/output/train/197.jpg,0.21524463159342608,0.002785237428421776,0.6345279614130657,0.037163169433673225,0.009521954072018463,0.03638245724141598,0.01791860070079565,0.018157689211269222,0.01689232202867667,0.002302155635940532,0.0028956528985872865,0.004784869495779276,0.0014233061810955405
198,5,./eda_output/output/train/198.jpg,0.03513672505505383,0.009469372627791017,0.05538068960110347,0.0020168452756479383,0.022665035600463547,0.8221463163693745,0.008152650358776251,0.012851784083371362,0.005074660448978344,0.008657028976206979,0.0022583277507995567,0.007575194040934244,0.008615349885076284
199,2,./eda_output/output/train/199.jpg,0.09439535439014433,0.051382621129353837,0.3454918712377548,0.2726525117953619,0.06323577587803206,0.033065649991234146,0.02578474674373865,0.0037889211283375825,0.01860253900910417,0.0289990504582723,0.026755788053075474,0.006235378794372082,0.02960977796465158
200,9,./eda_output/output/train/200.jpg,0.0029013136712213354,0.010533833565811316,0.01715950481593609,0.03452907999356588,0.048890914147098855,0.221397303044796,0.10856662597507238,0.008226037723943591,0.0008140902306574087,0.4266815036535263,0.0027100444422103465,0.009716355940327048,0.10787335876375437
201,2,./eda_output/output/train/201.jpg,0.003070474175425867,0.0025860818568617105,0.8923569917678833,0.002962680572333435,0.0032016897263626256,0.06671316300829251,0.003801703142623107,0.0036882714678843813,0.006584529299288988,0.0027230650496979556,0.0010311952598082521,0.0035044299826646847,0.007775719199950496
202,9,./eda_output/output/train/202.jpg,0.04351008660160005,0.006624566856771708,0.23366243392229077,0.026034750044345856,0.04420786413053671,0.008370641929407913,0.02320727736999591,0.024881527293473482,0.010126334925492603,0.5190373559792837,0.03335956348261485,0.015899546444416046,0.011078076126674812
203,7,./eda_output/output/train/203.jpg,0.010448828650017578,0.03269879830380281,0.011058595186720293,0.0042483519452313585,0.0021012376916284365,0.003388546407222748,0.026935669826343656,0.8236483732859294,0.06226556903372208,0.014871522046936054,0.0018568043306004256,0.004814918385818601,0.001662789873080328
204,6,./eda_output/output/train/204.jpg,0.003984594019129872,0.002520953770726919,0.0040396445353205,0.0015351633192040026,0.003238160628825426,0.005033896692718068,0.966484288374583,0.0017164050368592143,0.0022067439276725054,0.004782655276358128,0.0005556705873459578,0.0031857443197319904,0.0007160543706656124
205,3,./eda_output/output/train/205.jpg,0.11586667721470198,0.038189813649902746,0.019694278676373262,0.4559766898552577,0.0427705681261917,0.000619646181197216,0.06545462342910469,0.0751790242890517,0.000587857988042136,0.08770963177084923,0.004293384088668972,0.0014839753275737166,0.09217385039664805
206,2,./eda_output/output/train/206.jpg,0.0088911012862809,0.004444104231273134,0.6794770161310831,0.04485541147490342,0.009468012450573346,0.17441233495871225,0.013267739365498224,0.003707508032675832,0.012467492721043527,0.010769379635651905,0.0068382789225627984,0.027728936945398647,0.003672741047921591
207,1,./eda_output/output/train/207.jpg,0.14428077265620232,0.537356436252594,0.13395468145608902,0.006161515135318041,0.004992103048910698,0.008201098379989466,0.059450252136836454,0.0013883424495967724,0.012855002967019875,0.008054467965848744,0.04233361159761746,0.0351470143844684,0.005824661270404855
208,3,./eda_output/output/train/208.jpg,0.03266472229734063,0.0182601927081123,0.01856179255992174,0.7897732456525166,0.007927895135556659,0.08348506363108754,0.008340289816260338,0.005793584355463584,0.003135076879213254,0.004583895982553561,0.001513616181910038,0.019871068963160116,0.006089606952931111
209,2,./eda_output/output/train/209.jpg,0.060456110164523125,0.031503598128135,0.25097209463516873,0.016456512113412224,0.00697392139894267,0.0015168924971173208,0.03401812848945459,0.01087028005470832,0.19687948127587634,0.07586750155314803,0.25002773820112145,0.06006839033216238,0.004389344326530894
210,6,./eda_output/output/train/210.jpg,0.1435746606439352,0.012123729335144162,0.13940363128980002,0.08592806508143742,0.022480590424189966,0.06820976020147404,0.23881255214413008,0.010434394391874472,0.03562978282570839,0.025958706935246788,0.008415784298752746,0.19687586774428686,0.012152468164761862
211,0,./eda_output/output/train/211.jpg,0.6353307565053303,0.02312804393780728,0.11861773828665415,0.004302887401233116,0.00527703994885087,0.03929634392261505,0.0036620927664140863,0.09304496149222055,0.01873563198993603,0.018886410010357697,0.0065463945890466375,0.02933600607017676,0.0038356673903763294
212,11,./eda_output/output/train/212.jpg,0.0011811710234420996,0.0009294251285609789,0.0021374745992943645,0.0014561175388128806,0.0037887475918978453,0.0019634080623897416,0.0032135393315305314,0.0011112684733234346,0.0018720604906169076,0.001326652088512977,0.0007952502831661452,0.9796985387802124,0.0005263124282161394
213,2,./eda_output/output/train/213.jpg,0.015605479711666703,0.006374941285078724,0.7667756676673889,0.0015853162622079253,0.001057764651098599,0.14156467576200762,0.056221307565768555,0.0008917340892367066,0.0006626892039397111,0.002887328310559193,0.0020753119606524706,0.0019409732582668462,0.002356829490357389
214,0,./eda_output/output/train/214.jpg,0.36816956599553424,0.20760741333166757,0.027530767023563385,0.04048983659595251,0.058444545293847724,0.007393250397096077,0.024657224615414936,0.057761791472633675,0.07994291186332703,0.04164766209820907,0.03317330405116081,0.049899124850829445,0.0032826149254105985
215,11,./eda_output/output/train/215.jpg,0.0030605959085126715,0.004630495173235735,0.05062620031336943,0.03014867069820563,0.008402234952275952,0.006378459588934978,0.0019150614971295,0.012403284820417563,0.005086601168538134,0.017095934289197128,0.010856170983364185,0.7972395022710165,0.052156822135051094
216,2,./eda_output/output/train/216.jpg,0.0024878512679909668,0.0019445707633470497,0.5428842504819235,0.022663653983424105,0.009915804800887901,0.022769544584055744,0.043563842152555786,0.02703979735573133,0.023633066409577925,0.008326559560373425,0.25840355657661956,0.01597483456134796,0.020392652601003647
217,12,./eda_output/output/train/217.jpg,0.15508534324665865,0.0037965818773955102,0.007263873393336932,0.0008845068514347078,0.011542480982219178,0.028147826281686626,0.019370787466565766,0.0014132653401854136,0.00041882328514475375,0.17716026430328688,0.020431372579575204,0.0049185386548439665,0.5695663541555405
218,9,./eda_output/output/train/218.jpg,0.024187044240534306,0.006400438180814187,0.03027054163006445,0.0014010643935762346,0.011585062059263388,0.01966249411149571,0.019183605598906677,0.0041139031915615,0.006376272067427635,0.7278864085674286,0.1350843997206539,0.004117862942318122,0.009730928422262272
219,11,./eda_output/output/train/219.jpg,0.025912153146540128,0.006499300089975198,0.010018369105334083,0.024316687136888504,0.003911711391992867,0.13818206548846015,0.006188073147010679,0.0014089224763059367,0.001589293950625385,0.021125903508315485,0.0017114654377413294,0.7562213341395061,0.002914736551853518
220,8,./eda_output/output/train/220.jpg,0.0012579614315958072,0.0006601113515595595,0.002205139996173481,0.002677264312903086,0.0005642531905323267,0.0012426930091654262,0.0010266526563403506,0.005962572099330525,0.9794292052586873,0.0017127721027160685,0.0016773759465043745,0.0010718992756058772,0.000512098748004064
221,3,./eda_output/output/train/221.jpg,0.01927023047270874,0.11380960792303085,0.0935177393257618,0.5733618140220642,0.024511326104402542,0.02697384745503465,0.007525426917709409,0.014481334520193439,0.005513901084971924,0.08984593922893207,0.008816102985292671,0.019694511002550524,0.002678255783393979
222,4,./eda_output/output/train/222.jpg,0.00722737757799526,0.06915298476815224,0.13759123409787813,0.23022610818346342,0.2505853185430169,0.06285874933625261,0.01947391126304865,0.004716133621210853,0.00240260548889637,0.024799669782320656,0.11090650781989098,0.07507204574843249,0.004987321367176871
223,0,./eda_output/output/train/223.jpg,0.9105898141860962,0.04316477935450772,0.008251730197419723,0.003736471466254443,0.002999809163156897,0.01007422851398587,0.005118937464430928,0.0038271594870214662,0.0016394521808251736,0.003785005072131753,0.0016435575477468471,0.002847404995312293,0.002321668396083017
224,7,./eda_output/output/train/224.jpg,0.01371715652445952,0.08362933403501908,0.10850205520788828,0.030555629171431065,0.009432290835926931,0.006560024611341457,0.0841353852301836,0.5238326688607534,0.0030924292126049595,0.08407339702049892,0.021685690308610596,0.015954406078283984,0.01482950639910996
225,5,./eda_output/output/train/225.jpg,0.0005530455334034439,0.0034128244345386824,0.0567512766768535,0.009625570615753531,0.004131264480141302,0.8600879510243735,0.005624596029520036,0.02151027845684439,0.008021193071423719,0.005419506225734949,0.002886993238159145,0.0191496138771375,0.00282590021379292
226,0,./eda_output/output/train/226.jpg,0.9473242362340291,0.0025975812701896452,0.003275511146057397,0.0018421940815945466,0.0011154577902440601,0.00044755197207753855,0.016673228858659666,0.0031369001759837074,0.002300808924095084,0.013599851226899773,0.0016350599859530728,0.005861367254207531,0.00019020444112053764
227,9,./eda_output/output/train/227.jpg,0.0009947121240353833,0.0010778058882957946,0.0035009859905888634,0.0011108939458305638,0.0010257330723106861,0.0032823279422397418,0.023043250354627766,0.0049350779930440085,0.0013698731393863759,0.9219908912976582,0.0016158650978468359,0.035571289559205375,0.0004813486593775451
228,9,./eda_output/output/train/228.jpg,0.005093870568089187,0.0013395428116685555,0.007347481596904496,0.001144569665484596,0.01190102317680915,0.0004142268153373152,0.0055056486938459175,0.0541154647556444,0.0017740154580678793,0.9045946200688681,0.0004287209145938201,0.0034267773298779503,0.002914078076476774
229,2,./eda_output/output/train/229.jpg,0.1846796510120233,0.003325489000417292,0.685958166917165,0.001873599054912726,0.0644332074249784,0.043347686839600406,0.004082518552119533,0.0027951369993388657,0.0019455136304410794,0.0036760643124580383,0.0012761713781704505,0.0004491854148606459,0.002157584259596964
230,7,./eda_output/output/train/230.jpg,0.00582315990080436,0.0009023200254887341,0.006158385581026475,0.003903871867805719,0.002765028019590924,0.004040827276185155,0.0020761892665177584,0.9663939873377483,0.0020934429485350847,0.002667959895916283,0.00036363904655445367,0.0017880260711535814,0.001023166230879724
231,2,./eda_output/output/train/231.jpg,0.01992807909846306,0.04588775216446569,0.6193757305542629,0.040490423096343875,0.002818723674863577,0.16194208928694329,0.005506887643908461,0.021159787662327286,0.00995738982843856,0.015983511228114367,0.04047520458698273,0.001266131759621203,0.015208321739919484
232,2,./eda_output/output/train/232.jpg,0.0008956477201233308,0.0012880438977542024,0.9788086414337158,0.0013605251830692093,0.0016928345430642366,0.001509559981059283,0.0021543947902197638,0.002105259996217986,0.002934100106358528,0.002229924856995543,0.0027317615846792855,0.0010828622422801952,0.0012064368735688429
233,5,./eda_output/output/train/233.jpg,0.006856868043541908,0.007169084788377707,0.36591840224961436,0.0019406705590275428,0.0048670663964003325,0.48850352813800174,0.07980037884165844,0.008512258718837984,0.004299729461005579,0.015051513716268044,0.0035974580387119204,0.012125486769946292,0.0013575679428565006
234,5,./eda_output/output/train/234.jpg,0.06205657869577407,0.011884750138657788,0.07981320098042488,0.09309041732922196,0.025406560860574245,0.5209682484467825,0.053241177151600524,0.0011914679780602455,0.0020423723229517536,0.018441759670774143,0.0038901854616900287,0.02269974180186788,0.10527353221550584
235,1,./eda_output/output/train/235.jpg,0.003838477859972045,0.8200565179189045,0.004838622931856662,0.010806678901038444,0.0008284820748182635,0.10276519895220797,0.02707750233821571,0.0015359891646464046,0.0011448379809735343,0.011307160913323362,0.0009367018744039038,0.013114345803235969,0.001749475593290602
236,7,./eda_output/output/train/236.jpg,0.07565722210953633,0.03604803327471018,0.007004398697366317,0.009411155634249251,0.019763962598517537,0.01713548336798946,0.14566827813784283,0.23131514588991803,0.01002086124693354,0.03145554785927136,0.19488170494635898,0.21742106477419537,0.00421716474617521
237,3,./eda_output/output/train/237.jpg,0.01880825528254112,0.008438450420120109,0.027404968549186986,0.8464307387669882,0.006736060643258194,0.024368242360651493,0.010442540049552917,0.032473034962701305,0.0015881961153354496,0.004348971997387707,0.0043016143996889395,0.007481237795824806,0.007177692372351885
238,5,./eda_output/output/train/238.jpg,0.0016378599199621628,0.0017562882664302986,0.017854909102121987,0.0010924842014598348,0.0019603384522876395,0.964512606461843,0.001974122365936637,0.0008797734335530549,0.0022880941008528075,0.002370663937957336,0.0013918847350093226,0.0014654724315429726,0.0008155299716842517
239,4,./eda_output/output/train/239.jpg,0.02713982854038477,0.020078936436523996,0.2227749259521564,0.2843407467007637,0.3750622309744358,0.045148523679624006,0.004982788193350037,0.002680364103677372,0.0011362287332303822,0.0066489369298021,0.002236464448894064,0.0061720934851715965,0.0015979454231758912
240,12,./eda_output/output/train/240.jpg,0.028094706435998283,0.07768655009567738,0.001896036750016113,0.013945510766158502,0.005347196788837513,0.0025232754414901137,0.020772793640693028,0.00847969592238466,0.01086475832077364,0.11568079454203446,0.0037386213274051747,0.015853986299286284,0.6951160828272502
241,1,./eda_output/output/train/241.jpg,0.06767569109797478,0.2869615157445272,0.020877256213376917,0.03954654621581237,0.08208505747218926,0.052296256025632225,0.07525744910041492,0.03963946675260862,0.013521531752000252,0.19016046822071075,0.03612738723556201,0.09123774866263071,0.004613620966362457
242,6,./eda_output/output/train/242.jpg,0.032756042977174125,0.14387600574021536,0.1892225866516431,0.018693098720783986,0.07067341171205044,0.06547576126952966,0.3330935835838318,0.00575561912652726,0.007697819887350002,0.027584274609883625,0.007208126674716671,0.06679823466887078,0.031165430322289467
243,2,./eda_output/output/train/243.jpg,0.0021885918298115334,0.0004654526710510254,0.9103811184565227,0.011634576600044966,0.016336952646573383,0.008178362778077524,0.008806239115074277,0.014607868157327175,0.009748211751381557,0.0028792363591492176,0.004200772537539402,0.006711585291971763,0.0038610272264728946
244,0,./eda_output/output/train/244.jpg,0.6046503980954488,0.1321448708573977,0.013040704963107904,0.02161385010307034,0.005999344245841106,0.004981761798262596,0.012815652415156364,0.1605166420340538,0.0069154331771035995,0.025270196609199047,0.002349350640239815,0.005034690024331212,0.004667117473824571
245,0,./eda_output/output/train/245.jpg,0.8558109800020854,0.006353651639074087,0.028983965516090393,0.0014350301353260875,0.004037332022562623,0.004729038880517085,0.0521958777680993,0.01671122231831153,0.005155601693938176,0.012811617537712058,0.0023100084314743676,0.006409054583248993,0.003056641590471069
246,5,./eda_output/output/train/246.jpg,0.08410404622554779,0.02645322245856126,0.2804320901632309,0.011555052207161983,0.017380258223662775,0.4360414147377014,0.014220440294593573,0.03396313482274611,0.005445901614924272,0.023797153029590845,0.0082939468168964,0.01718368435588976,0.04112965241074562
247,6,./eda_output/output/train/247.jpg,0.000664490022851775,0.001279678118104736,0.0014002270860752712,0.0019103779535119731,0.0062335390054310364,0.001364349484598885,0.9670539697011312,0.013389249953130882,0.0002987999226509904,0.0007881516357883811,0.0026273806094347187,0.0021227863956786073,0.0008670156724595776
248,2,./eda_output/output/train/248.jpg,0.29259012142817176,0.0076101186374823255,0.38607307275136316,0.007676954536388317,0.09079675748944281,0.021665995319684345,0.004886054045831164,0.011287381872534752,0.10599981372555098,0.01630802235255639,0.009214239350209633,0.028697690616051357,0.01719374628737569
249,7,./eda_output/output/train/249.jpg,0.012093822782238323,0.001793885564741989,0.017122266969333094,0.005337483171994488,0.0017712949387108285,0.003166444793653985,0.004683128402878841,0.9453457991282144,0.0020983211385707063,0.0019197535390655198,0.001300658060548206,0.0020300118097414574,0.0013370873348321766
250,8,./eda_output/output/train/250.jpg,0.02499278075993061,0.02249825761343042,0.0457522285481294,0.0027984436213349304,0.0023970945427815122,0.0033721419361730414,0.004332822825138768,0.018544448850055534,0.822309136390686,0.025466248393058777,0.013289166459192831,0.005635570113857588,0.008611672092229128
251,3,./eda_output/output/train/251.jpg,0.039502086117863655,0.04736604789892833,0.07622681309779486,0.32325932880242664,0.020632725519438583,0.013551416341215372,0.06075446928540866,0.032152966906627015,0.023791509059568245,0.2191341668367386,0.04523185361176729,0.041306216580172375,0.05709039171536764
252,2,./eda_output/output/train/252.jpg,0.0014414547864968579,0.0007065958634484559,0.983490526676178,0.0012792146493059893,0.00026514297739292186,0.007538130060614397,0.0010076850885525346,0.00033892292412929237,0.0006015061614258836,0.0008309627398072431,0.0008536312573899825,0.000670672714477405,0.000975555269784915
253,5,./eda_output/output/train/253.jpg,0.004480254128187274,0.00470194045919925,0.009262499865144491,0.0015782326130041233,0.0013263762375572696,0.9628633260726929,0.000757149876638626,0.0007496908680574659,0.006879354865911106,0.0039651387293512625,0.0017690044575526067,0.0009458590987681722,0.0007212021737359464
254,2,./eda_output/output/train/254.jpg,0.00732013100059703,0.001949345072110494,0.9688723484675088,0.0008130883506964892,0.0024683151665764553,0.003887550827736656,0.0012823990449154128,0.0037083861146432655,0.0020650670861262674,0.0013742918187441926,0.0010560946733069918,0.0034839582319060964,0.0017190553747544375
255,5,./eda_output/output/train/255.jpg,0.13217947756250698,0.054537070294221245,0.29546329379081726,0.0014285491003344457,0.07666630235811074,0.3413260380427042,0.008411751904835302,0.0017640693113207817,0.0017030747258104384,0.01498575136065483,0.004661689590041837,0.042706426233053214,0.024166493055721126
256,1,./eda_output/output/train/256.jpg,0.1764659881591797,0.4612024401624997,0.018391312720874943,0.01118837809190154,0.031921022571623325,0.00554560039502879,0.015658321945617597,0.2635168917477131,0.0017605406076957784,0.007274223957210778,0.002046134943763415,0.002052949673573797,0.0029762072760301335
